ds,p,perc_total_perf,q,cluster_imbalance_ratio,data_ratio,noise_ratio,acc,bacc,kappa,log_loss,clf
isolet,0.0151,0.25,1.0,1,1.0,0.0,0.9479,0.9458,0.9458,0.2136,pdr
isolet,0.0151,0.25,0.5,2,0.8281,0.49,0.6692,0.656,0.656,2.7939,irbl
isolet,0.0151,0.25,0.5,2,0.8281,0.49,0.6607,0.6471,0.6471,3.201,irbl2
isolet,0.0151,0.25,0.5,2,0.8281,0.49,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.5,2,0.8281,0.49,0.5701,0.5529,0.5529,3.4899,no_correction
isolet,0.0151,0.25,0.5,2,0.8281,0.49,0.5581,0.5404,0.5404,3.9056,untrusted_only
isolet,0.0151,0.25,0.5,2,0.8281,0.49,0.6034,0.5876,0.5876,3.0482,kpdr
isolet,0.0151,0.25,0.5,2,0.8281,0.49,0.5705,0.5533,0.5533,3.5153,pdr
isolet,0.0151,0.25,0.6,2,0.8281,0.39,0.7684,0.7591,0.7591,1.0665,irbl
isolet,0.0151,0.25,0.6,2,0.8281,0.39,0.7744,0.7653,0.7653,1.0645,irbl2
isolet,0.0151,0.25,0.6,2,0.8281,0.39,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.6,2,0.8281,0.39,0.6521,0.6382,0.6382,1.6846,no_correction
isolet,0.0151,0.25,0.6,2,0.8281,0.39,0.6457,0.6316,0.6316,1.8084,untrusted_only
isolet,0.0151,0.25,0.6,2,0.8281,0.39,0.6697,0.6564,0.6564,1.4831,kpdr
isolet,0.0151,0.25,0.6,2,0.8281,0.39,0.6551,0.6413,0.6413,1.6825,pdr
isolet,0.0151,0.25,0.7,2,0.8281,0.3,0.8222,0.8151,0.8151,0.7166,irbl
isolet,0.0151,0.25,0.7,2,0.8281,0.3,0.8145,0.8071,0.8071,0.7332,irbl2
isolet,0.0151,0.25,0.7,2,0.8281,0.3,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.7,2,0.8281,0.3,0.7504,0.7404,0.7404,1.0096,no_correction
isolet,0.0151,0.25,0.7,2,0.8281,0.3,0.744,0.7338,0.7338,1.0551,untrusted_only
isolet,0.0151,0.25,0.7,2,0.8281,0.3,0.7594,0.7498,0.7498,0.9534,kpdr
isolet,0.0151,0.25,0.7,2,0.8281,0.3,0.7491,0.7391,0.7391,1.0089,pdr
isolet,0.0151,0.25,0.8,2,0.8281,0.2,0.8624,0.8569,0.8569,0.5208,irbl
isolet,0.0151,0.25,0.8,2,0.8281,0.2,0.865,0.8596,0.8596,0.5054,irbl2
isolet,0.0151,0.25,0.8,2,0.8281,0.2,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.8,2,0.8281,0.2,0.8385,0.832,0.832,0.5914,no_correction
isolet,0.0151,0.25,0.8,2,0.8281,0.2,0.8303,0.8236,0.8236,0.6209,untrusted_only
isolet,0.0151,0.25,0.8,2,0.8281,0.2,0.8295,0.8227,0.8227,0.6451,kpdr
isolet,0.0151,0.25,0.8,2,0.8281,0.2,0.8474,0.8413,0.8413,0.5815,pdr
isolet,0.0151,0.25,0.9,2,0.8281,0.1,0.9013,0.8973,0.8973,0.3733,irbl
isolet,0.0151,0.25,0.9,2,0.8281,0.1,0.8983,0.8942,0.8942,0.3776,irbl2
isolet,0.0151,0.25,0.9,2,0.8281,0.1,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.9,2,0.8281,0.1,0.8962,0.892,0.892,0.3906,no_correction
isolet,0.0151,0.25,0.9,2,0.8281,0.1,0.8927,0.8884,0.8884,0.4057,untrusted_only
isolet,0.0151,0.25,0.9,2,0.8281,0.1,0.8868,0.8822,0.8822,0.4477,kpdr
isolet,0.0151,0.25,0.9,2,0.8281,0.1,0.8983,0.8942,0.8942,0.3849,pdr
isolet,0.0151,0.25,1.0,2,0.8281,0.0,0.9286,0.9258,0.9258,0.2925,irbl
isolet,0.0151,0.25,1.0,2,0.8281,0.0,0.9269,0.924,0.924,0.2957,irbl2
isolet,0.0151,0.25,1.0,2,0.8281,0.0,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,1.0,2,0.8281,0.0,0.9427,0.9404,0.9404,0.2438,no_correction
isolet,0.0151,0.25,1.0,2,0.8281,0.0,0.9402,0.9378,0.9378,0.2527,untrusted_only
isolet,0.0151,0.25,1.0,2,0.8281,0.0,0.9312,0.9284,0.9284,0.2946,kpdr
isolet,0.0151,0.25,1.0,2,0.8281,0.0,0.9376,0.9351,0.9351,0.2532,pdr
isolet,0.0151,0.25,0.5,5,0.7258,0.49,0.2692,0.24,0.24,26.2547,irbl
isolet,0.0151,0.25,0.5,5,0.7258,0.49,0.6679,0.6547,0.6547,2.4268,irbl2
isolet,0.0151,0.25,0.5,5,0.7258,0.49,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.5,5,0.7258,0.49,0.5786,0.5618,0.5618,3.3212,no_correction
isolet,0.0151,0.25,0.5,5,0.7258,0.49,0.5603,0.5427,0.5427,3.7373,untrusted_only
isolet,0.0151,0.25,0.5,5,0.7258,0.49,0.0752,0.0382,0.0382,33.3327,kpdr
isolet,0.0151,0.25,0.5,5,0.7258,0.49,0.5795,0.5627,0.5627,3.3516,pdr
isolet,0.0151,0.25,0.6,5,0.7258,0.4,0.7714,0.7622,0.7622,1.0604,irbl
isolet,0.0151,0.25,0.6,5,0.7258,0.4,0.7709,0.7618,0.7618,1.0629,irbl2
isolet,0.0151,0.25,0.6,5,0.7258,0.4,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.6,5,0.7258,0.4,0.6667,0.6533,0.6533,1.6016,no_correction
isolet,0.0151,0.25,0.6,5,0.7258,0.4,0.6521,0.6382,0.6382,1.7255,untrusted_only
isolet,0.0151,0.25,0.6,5,0.7258,0.4,0.6893,0.6769,0.6769,1.4946,kpdr
isolet,0.0151,0.25,0.6,5,0.7258,0.4,0.6607,0.6471,0.6471,1.595,pdr
isolet,0.0151,0.25,0.7,5,0.7258,0.3,0.8162,0.8089,0.8089,0.7428,irbl
isolet,0.0151,0.25,0.7,5,0.7258,0.3,0.8205,0.8133,0.8133,0.7452,irbl2
isolet,0.0151,0.25,0.7,5,0.7258,0.3,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.7,5,0.7258,0.3,0.753,0.7431,0.7431,1.0203,no_correction
isolet,0.0151,0.25,0.7,5,0.7258,0.3,0.7372,0.7267,0.7267,1.1006,untrusted_only
isolet,0.0151,0.25,0.7,5,0.7258,0.3,0.7667,0.7573,0.7573,0.9604,kpdr
isolet,0.0151,0.25,0.7,5,0.7258,0.3,0.7517,0.7418,0.7418,1.0205,pdr
isolet,0.0151,0.25,0.8,5,0.7258,0.2,0.8637,0.8582,0.8582,0.524,irbl
isolet,0.0151,0.25,0.8,5,0.7258,0.2,0.8684,0.8631,0.8631,0.5141,irbl2
isolet,0.0151,0.25,0.8,5,0.7258,0.2,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.8,5,0.7258,0.2,0.8368,0.8302,0.8302,0.5933,no_correction
isolet,0.0151,0.25,0.8,5,0.7258,0.2,0.8295,0.8227,0.8227,0.656,untrusted_only
isolet,0.0151,0.25,0.8,5,0.7258,0.2,0.8252,0.8182,0.8182,0.6686,kpdr
isolet,0.0151,0.25,0.8,5,0.7258,0.2,0.8278,0.8209,0.8209,0.6269,pdr
isolet,0.0151,0.25,0.9,5,0.7258,0.1,0.8859,0.8813,0.8813,0.4299,irbl
isolet,0.0151,0.25,0.9,5,0.7258,0.1,0.8919,0.8876,0.8876,0.4235,irbl2
isolet,0.0151,0.25,0.9,5,0.7258,0.1,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.9,5,0.7258,0.1,0.8919,0.8876,0.8876,0.4074,no_correction
isolet,0.0151,0.25,0.9,5,0.7258,0.1,0.8897,0.8853,0.8853,0.4246,untrusted_only
isolet,0.0151,0.25,0.9,5,0.7258,0.1,0.8761,0.8711,0.8711,0.4736,kpdr
isolet,0.0151,0.25,0.9,5,0.7258,0.1,0.8932,0.8889,0.8889,0.409,pdr
isolet,0.0151,0.25,1.0,5,0.7258,0.0,0.9179,0.9147,0.9147,0.346,irbl
isolet,0.0151,0.25,1.0,5,0.7258,0.0,0.9162,0.9129,0.9129,0.348,irbl2
isolet,0.0151,0.25,1.0,5,0.7258,0.0,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,1.0,5,0.7258,0.0,0.9265,0.9236,0.9236,0.3034,no_correction
isolet,0.0151,0.25,1.0,5,0.7258,0.0,0.9248,0.9218,0.9218,0.3072,untrusted_only
isolet,0.0151,0.25,1.0,5,0.7258,0.0,0.9218,0.9187,0.9187,0.3336,kpdr
isolet,0.0151,0.25,1.0,5,0.7258,0.0,0.9274,0.9244,0.9244,0.2942,pdr
isolet,0.0151,0.25,0.5,10,0.6912,0.49,0.3111,0.2836,0.2836,24.6324,irbl
isolet,0.0151,0.25,0.5,10,0.6912,0.49,0.2761,0.2471,0.2471,26.0544,irbl2
isolet,0.0151,0.25,0.5,10,0.6912,0.49,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.5,10,0.6912,0.49,0.5902,0.5738,0.5738,3.2409,no_correction
isolet,0.0151,0.25,0.5,10,0.6912,0.49,0.5778,0.5609,0.5609,3.6573,untrusted_only
isolet,0.0151,0.25,0.5,10,0.6912,0.49,0.1991,0.1671,0.1671,28.7714,kpdr
isolet,0.0151,0.25,0.5,10,0.6912,0.49,0.5863,0.5698,0.5698,3.2579,pdr
isolet,0.0151,0.25,0.6,10,0.6912,0.39,0.7774,0.7684,0.7684,1.0465,irbl
isolet,0.0151,0.25,0.6,10,0.6912,0.39,0.7774,0.7684,0.7684,1.0688,irbl2
isolet,0.0151,0.25,0.6,10,0.6912,0.39,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.6,10,0.6912,0.39,0.6701,0.6569,0.6569,1.5335,no_correction
isolet,0.0151,0.25,0.6,10,0.6912,0.39,0.6564,0.6427,0.6427,1.6744,untrusted_only
isolet,0.0151,0.25,0.6,10,0.6912,0.39,0.6863,0.6738,0.6738,1.4025,kpdr
isolet,0.0151,0.25,0.6,10,0.6912,0.39,0.6654,0.652,0.652,1.5284,pdr
isolet,0.0151,0.25,0.7,10,0.6912,0.3,0.8179,0.8107,0.8107,0.7687,irbl
isolet,0.0151,0.25,0.7,10,0.6912,0.3,0.8124,0.8049,0.8049,0.7681,irbl2
isolet,0.0151,0.25,0.7,10,0.6912,0.3,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.7,10,0.6912,0.3,0.7496,0.7396,0.7396,1.0262,no_correction
isolet,0.0151,0.25,0.7,10,0.6912,0.3,0.7436,0.7333,0.7333,1.0757,untrusted_only
isolet,0.0151,0.25,0.7,10,0.6912,0.3,0.7718,0.7627,0.7627,0.9307,kpdr
isolet,0.0151,0.25,0.7,10,0.6912,0.3,0.7538,0.744,0.744,1.0036,pdr
isolet,0.0151,0.25,0.8,10,0.6912,0.2,0.8543,0.8484,0.8484,0.5452,irbl
isolet,0.0151,0.25,0.8,10,0.6912,0.2,0.8581,0.8524,0.8524,0.5377,irbl2
isolet,0.0151,0.25,0.8,10,0.6912,0.2,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.8,10,0.6912,0.2,0.8368,0.8302,0.8302,0.6145,no_correction
isolet,0.0151,0.25,0.8,10,0.6912,0.2,0.8231,0.816,0.816,0.6682,untrusted_only
isolet,0.0151,0.25,0.8,10,0.6912,0.2,0.8167,0.8093,0.8093,0.7063,kpdr
isolet,0.0151,0.25,0.8,10,0.6912,0.2,0.8333,0.8267,0.8267,0.6287,pdr
isolet,0.0151,0.25,0.9,10,0.6912,0.1,0.8872,0.8827,0.8827,0.4328,irbl
isolet,0.0151,0.25,0.9,10,0.6912,0.1,0.8833,0.8787,0.8787,0.4409,irbl2
isolet,0.0151,0.25,0.9,10,0.6912,0.1,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.9,10,0.6912,0.1,0.8846,0.88,0.88,0.433,no_correction
isolet,0.0151,0.25,0.9,10,0.6912,0.1,0.8782,0.8733,0.8733,0.4585,untrusted_only
isolet,0.0151,0.25,0.9,10,0.6912,0.1,0.8799,0.8751,0.8751,0.4625,kpdr
isolet,0.0151,0.25,0.9,10,0.6912,0.1,0.8885,0.884,0.884,0.4315,pdr
isolet,0.0151,0.25,1.0,10,0.6912,0.0,0.9064,0.9027,0.9027,0.3743,irbl
isolet,0.0151,0.25,1.0,10,0.6912,0.0,0.9043,0.9004,0.9004,0.3786,irbl2
isolet,0.0151,0.25,1.0,10,0.6912,0.0,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,1.0,10,0.6912,0.0,0.9209,0.9178,0.9178,0.3401,no_correction
isolet,0.0151,0.25,1.0,10,0.6912,0.0,0.9158,0.9124,0.9124,0.3554,untrusted_only
isolet,0.0151,0.25,1.0,10,0.6912,0.0,0.9009,0.8969,0.8969,0.4353,kpdr
isolet,0.0151,0.25,1.0,10,0.6912,0.0,0.9197,0.9164,0.9164,0.347,pdr
isolet,0.0151,0.25,0.5,20,0.674,0.49,0.285,0.2564,0.2564,25.6571,irbl
isolet,0.0151,0.25,0.5,20,0.674,0.49,0.6658,0.6524,0.6524,2.8371,irbl2
isolet,0.0151,0.25,0.5,20,0.674,0.49,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.5,20,0.674,0.49,0.5957,0.5796,0.5796,3.2078,no_correction
isolet,0.0151,0.25,0.5,20,0.674,0.49,0.5778,0.5609,0.5609,3.599,untrusted_only
isolet,0.0151,0.25,0.5,20,0.674,0.49,0.1256,0.0907,0.0907,31.5016,kpdr
isolet,0.0151,0.25,0.5,20,0.674,0.49,0.594,0.5778,0.5778,3.2053,pdr
isolet,0.0151,0.25,0.6,20,0.674,0.39,0.7876,0.7791,0.7791,1.0286,irbl
isolet,0.0151,0.25,0.6,20,0.674,0.39,0.7842,0.7756,0.7756,1.0462,irbl2
isolet,0.0151,0.25,0.6,20,0.674,0.39,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.6,20,0.674,0.39,0.6752,0.6622,0.6622,1.525,no_correction
isolet,0.0151,0.25,0.6,20,0.674,0.39,0.6538,0.64,0.64,1.644,untrusted_only
isolet,0.0151,0.25,0.6,20,0.674,0.39,0.6821,0.6693,0.6693,1.4218,kpdr
isolet,0.0151,0.25,0.6,20,0.674,0.39,0.6709,0.6578,0.6578,1.5133,pdr
isolet,0.0151,0.25,0.7,20,0.674,0.29,0.8171,0.8098,0.8098,0.7702,irbl
isolet,0.0151,0.25,0.7,20,0.674,0.29,0.8214,0.8142,0.8142,0.7527,irbl2
isolet,0.0151,0.25,0.7,20,0.674,0.29,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.7,20,0.674,0.29,0.756,0.7462,0.7462,0.981,no_correction
isolet,0.0151,0.25,0.7,20,0.674,0.29,0.7474,0.7373,0.7373,1.0604,untrusted_only
isolet,0.0151,0.25,0.7,20,0.674,0.29,0.7756,0.7667,0.7667,0.8949,kpdr
isolet,0.0151,0.25,0.7,20,0.674,0.29,0.7581,0.7484,0.7484,0.989,pdr
isolet,0.0151,0.25,0.8,20,0.674,0.2,0.8615,0.856,0.856,0.5516,irbl
isolet,0.0151,0.25,0.8,20,0.674,0.2,0.8564,0.8507,0.8507,0.5522,irbl2
isolet,0.0151,0.25,0.8,20,0.674,0.2,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.8,20,0.674,0.2,0.8274,0.8204,0.8204,0.6498,no_correction
isolet,0.0151,0.25,0.8,20,0.674,0.2,0.8205,0.8133,0.8133,0.7075,untrusted_only
isolet,0.0151,0.25,0.8,20,0.674,0.2,0.8192,0.812,0.812,0.7092,kpdr
isolet,0.0151,0.25,0.8,20,0.674,0.2,0.8286,0.8218,0.8218,0.6473,pdr
isolet,0.0151,0.25,0.9,20,0.674,0.1,0.8799,0.8751,0.8751,0.4701,irbl
isolet,0.0151,0.25,0.9,20,0.674,0.1,0.8816,0.8769,0.8769,0.4772,irbl2
isolet,0.0151,0.25,0.9,20,0.674,0.1,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.9,20,0.674,0.1,0.8756,0.8707,0.8707,0.4594,no_correction
isolet,0.0151,0.25,0.9,20,0.674,0.1,0.8722,0.8671,0.8671,0.4751,untrusted_only
isolet,0.0151,0.25,0.9,20,0.674,0.1,0.8658,0.8604,0.8604,0.5073,kpdr
isolet,0.0151,0.25,0.9,20,0.674,0.1,0.8731,0.868,0.868,0.4857,pdr
isolet,0.0151,0.25,1.0,20,0.674,0.0,0.9,0.896,0.896,0.4145,irbl
isolet,0.0151,0.25,1.0,20,0.674,0.0,0.9017,0.8978,0.8978,0.4251,irbl2
isolet,0.0151,0.25,1.0,20,0.674,0.0,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,1.0,20,0.674,0.0,0.9081,0.9044,0.9044,0.39,no_correction
isolet,0.0151,0.25,1.0,20,0.674,0.0,0.9115,0.908,0.908,0.3984,untrusted_only
isolet,0.0151,0.25,1.0,20,0.674,0.0,0.8889,0.8844,0.8844,0.4668,kpdr
isolet,0.0151,0.25,1.0,20,0.674,0.0,0.9132,0.9098,0.9098,0.3927,pdr
isolet,0.0151,0.25,0.5,50,0.6631,0.49,0.206,0.1742,0.1742,28.5505,irbl
isolet,0.0151,0.25,0.5,50,0.6631,0.49,0.285,0.2564,0.2564,25.724,irbl2
isolet,0.0151,0.25,0.5,50,0.6631,0.49,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.5,50,0.6631,0.49,0.5923,0.576,0.576,3.21,no_correction
isolet,0.0151,0.25,0.5,50,0.6631,0.49,0.5752,0.5582,0.5582,3.6056,untrusted_only
isolet,0.0151,0.25,0.5,50,0.6631,0.49,0.1205,0.0853,0.0853,31.6427,kpdr
isolet,0.0151,0.25,0.5,50,0.6631,0.49,0.5953,0.5791,0.5791,3.1893,pdr
isolet,0.0151,0.25,0.6,50,0.6631,0.39,0.7752,0.7662,0.7662,1.0494,irbl
isolet,0.0151,0.25,0.6,50,0.6631,0.39,0.7786,0.7698,0.7698,1.0492,irbl2
isolet,0.0151,0.25,0.6,50,0.6631,0.39,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.6,50,0.6631,0.39,0.6744,0.6613,0.6613,1.4855,no_correction
isolet,0.0151,0.25,0.6,50,0.6631,0.39,0.6585,0.6449,0.6449,1.6449,untrusted_only
isolet,0.0151,0.25,0.6,50,0.6631,0.39,0.6944,0.6822,0.6822,1.3259,kpdr
isolet,0.0151,0.25,0.6,50,0.6631,0.39,0.6769,0.664,0.664,1.5066,pdr
isolet,0.0151,0.25,0.7,50,0.6631,0.29,0.8137,0.8062,0.8062,0.7711,irbl
isolet,0.0151,0.25,0.7,50,0.6631,0.29,0.8111,0.8036,0.8036,0.7875,irbl2
isolet,0.0151,0.25,0.7,50,0.6631,0.29,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.7,50,0.6631,0.29,0.7521,0.7422,0.7422,1.019,no_correction
isolet,0.0151,0.25,0.7,50,0.6631,0.29,0.7368,0.7262,0.7262,1.08,untrusted_only
isolet,0.0151,0.25,0.7,50,0.6631,0.29,0.7697,0.7604,0.7604,0.9066,kpdr
isolet,0.0151,0.25,0.7,50,0.6631,0.29,0.7551,0.7453,0.7453,1.018,pdr
isolet,0.0151,0.25,0.8,50,0.6631,0.2,0.85,0.844,0.844,0.5972,irbl
isolet,0.0151,0.25,0.8,50,0.6631,0.2,0.8521,0.8462,0.8462,0.6033,irbl2
isolet,0.0151,0.25,0.8,50,0.6631,0.2,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.8,50,0.6631,0.2,0.8205,0.8133,0.8133,0.6601,no_correction
isolet,0.0151,0.25,0.8,50,0.6631,0.2,0.8132,0.8058,0.8058,0.7088,untrusted_only
isolet,0.0151,0.25,0.8,50,0.6631,0.2,0.809,0.8013,0.8013,0.7173,kpdr
isolet,0.0151,0.25,0.8,50,0.6631,0.2,0.815,0.8076,0.8076,0.6677,pdr
isolet,0.0151,0.25,0.9,50,0.6631,0.1,0.8774,0.8724,0.8724,0.4793,irbl
isolet,0.0151,0.25,0.9,50,0.6631,0.1,0.8744,0.8693,0.8693,0.479,irbl2
isolet,0.0151,0.25,0.9,50,0.6631,0.1,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.9,50,0.6631,0.1,0.8761,0.8711,0.8711,0.4672,no_correction
isolet,0.0151,0.25,0.9,50,0.6631,0.1,0.8701,0.8649,0.8649,0.5059,untrusted_only
isolet,0.0151,0.25,0.9,50,0.6631,0.1,0.8752,0.8702,0.8702,0.4808,kpdr
isolet,0.0151,0.25,0.9,50,0.6631,0.1,0.8752,0.8702,0.8702,0.4619,pdr
isolet,0.0151,0.25,1.0,50,0.6631,0.0,0.9017,0.8978,0.8978,0.4289,irbl
isolet,0.0151,0.25,1.0,50,0.6631,0.0,0.9,0.896,0.896,0.4288,irbl2
isolet,0.0151,0.25,1.0,50,0.6631,0.0,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,1.0,50,0.6631,0.0,0.912,0.9084,0.9084,0.4034,no_correction
isolet,0.0151,0.25,1.0,50,0.6631,0.0,0.9056,0.9018,0.9018,0.4248,untrusted_only
isolet,0.0151,0.25,1.0,50,0.6631,0.0,0.8855,0.8809,0.8809,0.5126,kpdr
isolet,0.0151,0.25,1.0,50,0.6631,0.0,0.9098,0.9062,0.9062,0.4063,pdr
isolet,0.0151,0.25,0.5,100,0.662,0.49,0.6714,0.6582,0.6582,3.3847,irbl
isolet,0.0151,0.25,0.5,100,0.662,0.49,0.1991,0.1671,0.1671,28.7842,irbl2
isolet,0.0151,0.25,0.5,100,0.662,0.49,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.5,100,0.662,0.49,0.5919,0.5756,0.5756,3.1896,no_correction
isolet,0.0151,0.25,0.5,100,0.662,0.49,0.5735,0.5564,0.5564,3.568,untrusted_only
isolet,0.0151,0.25,0.5,100,0.662,0.49,0.1513,0.1173,0.1173,30.5329,kpdr
isolet,0.0151,0.25,0.5,100,0.662,0.49,0.5936,0.5773,0.5773,3.2249,pdr
isolet,0.0151,0.25,0.6,100,0.662,0.39,0.7778,0.7689,0.7689,1.019,irbl
isolet,0.0151,0.25,0.6,100,0.662,0.39,0.7774,0.7684,0.7684,1.0359,irbl2
isolet,0.0151,0.25,0.6,100,0.662,0.39,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.6,100,0.662,0.39,0.6726,0.6596,0.6596,1.5072,no_correction
isolet,0.0151,0.25,0.6,100,0.662,0.39,0.656,0.6422,0.6422,1.6349,untrusted_only
isolet,0.0151,0.25,0.6,100,0.662,0.39,0.6927,0.6804,0.6804,1.3407,kpdr
isolet,0.0151,0.25,0.6,100,0.662,0.39,0.6726,0.6596,0.6596,1.4893,pdr
isolet,0.0151,0.25,0.7,100,0.662,0.29,0.8013,0.7933,0.7933,0.7926,irbl
isolet,0.0151,0.25,0.7,100,0.662,0.29,0.806,0.7982,0.7982,0.7791,irbl2
isolet,0.0151,0.25,0.7,100,0.662,0.29,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.7,100,0.662,0.29,0.7556,0.7458,0.7458,1.0077,no_correction
isolet,0.0151,0.25,0.7,100,0.662,0.29,0.7368,0.7262,0.7262,1.0718,untrusted_only
isolet,0.0151,0.25,0.7,100,0.662,0.29,0.7769,0.768,0.768,0.9038,kpdr
isolet,0.0151,0.25,0.7,100,0.662,0.29,0.7517,0.7418,0.7418,0.9988,pdr
isolet,0.0151,0.25,0.8,100,0.662,0.2,0.8538,0.848,0.848,0.585,irbl
isolet,0.0151,0.25,0.8,100,0.662,0.2,0.8564,0.8507,0.8507,0.5943,irbl2
isolet,0.0151,0.25,0.8,100,0.662,0.2,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.8,100,0.662,0.2,0.8244,0.8173,0.8173,0.6565,no_correction
isolet,0.0151,0.25,0.8,100,0.662,0.2,0.8205,0.8133,0.8133,0.6989,untrusted_only
isolet,0.0151,0.25,0.8,100,0.662,0.2,0.815,0.8076,0.8076,0.7075,kpdr
isolet,0.0151,0.25,0.8,100,0.662,0.2,0.8218,0.8147,0.8147,0.6618,pdr
isolet,0.0151,0.25,0.9,100,0.662,0.1,0.8791,0.8742,0.8742,0.4682,irbl
isolet,0.0151,0.25,0.9,100,0.662,0.1,0.8739,0.8689,0.8689,0.4754,irbl2
isolet,0.0151,0.25,0.9,100,0.662,0.1,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,0.9,100,0.662,0.1,0.8726,0.8676,0.8676,0.4725,no_correction
isolet,0.0151,0.25,0.9,100,0.662,0.1,0.8697,0.8644,0.8644,0.508,untrusted_only
isolet,0.0151,0.25,0.9,100,0.662,0.1,0.8748,0.8698,0.8698,0.4885,kpdr
isolet,0.0151,0.25,0.9,100,0.662,0.1,0.8726,0.8676,0.8676,0.4792,pdr
isolet,0.0151,0.25,1.0,100,0.662,0.0,0.9,0.896,0.896,0.433,irbl
isolet,0.0151,0.25,1.0,100,0.662,0.0,0.9009,0.8969,0.8969,0.436,irbl2
isolet,0.0151,0.25,1.0,100,0.662,0.0,0.4705,0.4493,0.4493,1.8652,trusted_only
isolet,0.0151,0.25,1.0,100,0.662,0.0,0.9081,0.9044,0.9044,0.4116,no_correction
isolet,0.0151,0.25,1.0,100,0.662,0.0,0.9073,0.9036,0.9036,0.4302,untrusted_only
isolet,0.0151,0.25,1.0,100,0.662,0.0,0.8842,0.8796,0.8796,0.5288,kpdr
isolet,0.0151,0.25,1.0,100,0.662,0.0,0.9098,0.9062,0.9062,0.4201,pdr
isolet,0.0151,0.5,0.5,1,1.0,0.49,0.1679,0.1347,0.1347,29.9641,irbl
isolet,0.0151,0.5,0.5,1,1.0,0.49,0.2474,0.2173,0.2173,27.104,irbl2
isolet,0.0151,0.5,0.5,1,1.0,0.49,0.6419,0.6276,0.6276,1.2966,trusted_only
isolet,0.0151,0.5,0.5,1,1.0,0.49,0.5607,0.5431,0.5431,3.4508,no_correction
isolet,0.0151,0.5,0.5,1,1.0,0.49,0.5496,0.5316,0.5316,4.1133,untrusted_only
isolet,0.0151,0.5,0.5,1,1.0,0.49,0.2038,0.172,0.172,28.6858,kpdr
isolet,0.0151,0.5,0.5,1,1.0,0.49,0.5654,0.548,0.548,3.437,pdr
isolet,0.0151,0.5,0.6,1,1.0,0.4,0.8034,0.7956,0.7956,1.0132,irbl
isolet,0.0151,0.5,0.6,1,1.0,0.4,0.8038,0.796,0.796,1.0017,irbl2
isolet,0.0151,0.5,0.6,1,1.0,0.4,0.6419,0.6276,0.6276,1.2966,trusted_only
isolet,0.0151,0.5,0.6,1,1.0,0.4,0.6466,0.6324,0.6324,1.7532,no_correction
isolet,0.0151,0.5,0.6,1,1.0,0.4,0.6355,0.6209,0.6209,1.9996,untrusted_only
isolet,0.0151,0.5,0.6,1,1.0,0.4,0.6671,0.6538,0.6538,1.5944,kpdr
