ds,p,perc_total_perf,q,cluster_imbalance_ratio,data_ratio,noise_ratio,acc,bacc,kappa,log_loss,clf
ibn-sina,0.0022,0.25,0.9,1,1.0,0.08,0.8755,0.6922,0.7234,0.6666,irbl2
ibn-sina,0.0022,0.25,0.9,1,1.0,0.08,0.9135,0.7873,0.8106,0.331,kpdr
ibn-sina,0.0022,0.25,0.9,1,1.0,0.08,0.8763,0.6931,0.725,0.6825,pdr
ibn-sina,0.0022,0.25,1.0,1,1.0,0.0,0.9638,0.9258,0.9233,0.1154,irbl2
ibn-sina,0.0022,0.25,1.0,1,1.0,0.0,0.9715,0.9374,0.9394,0.106,kpdr
ibn-sina,0.0022,0.25,1.0,1,1.0,0.0,0.9683,0.9347,0.9328,0.1048,pdr
ibn-sina,0.0022,0.25,0.5,2,0.9289,0.52,0.4613,-0.0401,-0.0363,2.434,irbl2
ibn-sina,0.0022,0.25,0.5,2,0.9289,0.52,0.5501,0.143,0.1301,1.8005,kpdr
ibn-sina,0.0022,0.25,0.5,2,0.9289,0.52,0.4636,-0.0293,-0.0264,2.7101,pdr
ibn-sina,0.0022,0.25,0.6,2,0.9289,0.41,0.5691,0.1357,0.129,2.0338,irbl2
ibn-sina,0.0022,0.25,0.6,2,0.9289,0.41,0.6596,0.3389,0.319,1.4076,kpdr
ibn-sina,0.0022,0.25,0.6,2,0.9289,0.41,0.571,0.1426,0.1352,2.2372,pdr
ibn-sina,0.0022,0.25,0.7,2,0.9289,0.27,0.7056,0.3559,0.3626,1.4116,irbl2
ibn-sina,0.0022,0.25,0.7,2,0.9289,0.27,0.7607,0.4861,0.4886,1.1265,kpdr
ibn-sina,0.0022,0.25,0.7,2,0.9289,0.27,0.7087,0.364,0.3702,1.5589,pdr
ibn-sina,0.0022,0.25,0.8,2,0.9289,0.21,0.7631,0.5081,0.5022,1.2145,irbl2
ibn-sina,0.0022,0.25,0.8,2,0.9289,0.21,0.8054,0.6107,0.5962,0.8607,kpdr
ibn-sina,0.0022,0.25,0.8,2,0.9289,0.21,0.766,0.5159,0.5091,1.2671,pdr
ibn-sina,0.0022,0.25,0.9,2,0.9289,0.09,0.8729,0.6867,0.7177,0.6635,irbl2
ibn-sina,0.0022,0.25,0.9,2,0.9289,0.09,0.9057,0.7676,0.793,0.3579,kpdr
ibn-sina,0.0022,0.25,0.9,2,0.9289,0.09,0.8773,0.6933,0.7266,0.7086,pdr
ibn-sina,0.0022,0.25,1.0,2,0.9289,0.0,0.9609,0.918,0.917,0.1181,irbl2
ibn-sina,0.0022,0.25,1.0,2,0.9289,0.0,0.9738,0.94,0.944,0.0988,kpdr
ibn-sina,0.0022,0.25,1.0,2,0.9289,0.0,0.971,0.9385,0.9385,0.1014,pdr
ibn-sina,0.0022,0.25,0.5,5,0.8862,0.54,0.4647,-0.0345,-0.0312,2.3697,irbl2
ibn-sina,0.0022,0.25,0.5,5,0.8862,0.54,0.5435,0.1293,0.1176,1.8047,kpdr
ibn-sina,0.0022,0.25,0.5,5,0.8862,0.54,0.4642,-0.0287,-0.0259,2.7288,pdr
ibn-sina,0.0022,0.25,0.6,5,0.8862,0.43,0.5762,0.1477,0.1409,1.9914,irbl2
ibn-sina,0.0022,0.25,0.6,5,0.8862,0.43,0.6492,0.3127,0.2955,1.4101,kpdr
ibn-sina,0.0022,0.25,0.6,5,0.8862,0.43,0.5725,0.1419,0.1351,2.1872,pdr
ibn-sina,0.0022,0.25,0.7,5,0.8862,0.28,0.7065,0.3577,0.3644,1.4409,irbl2
ibn-sina,0.0022,0.25,0.7,5,0.8862,0.28,0.7745,0.5271,0.5238,0.9995,kpdr
ibn-sina,0.0022,0.25,0.7,5,0.8862,0.28,0.713,0.3685,0.3766,1.5798,pdr
ibn-sina,0.0022,0.25,0.8,5,0.8862,0.22,0.7673,0.5145,0.5098,1.1692,irbl2
ibn-sina,0.0022,0.25,0.8,5,0.8862,0.22,0.8057,0.6098,0.5962,0.7411,kpdr
ibn-sina,0.0022,0.25,0.8,5,0.8862,0.22,0.7701,0.52,0.5156,1.2459,pdr
ibn-sina,0.0022,0.25,0.9,5,0.8862,0.09,0.8736,0.6839,0.7179,0.6917,irbl2
ibn-sina,0.0022,0.25,0.9,5,0.8862,0.09,0.9123,0.7875,0.8087,0.365,kpdr
ibn-sina,0.0022,0.25,0.9,5,0.8862,0.09,0.877,0.6917,0.7256,0.7143,pdr
ibn-sina,0.0022,0.25,1.0,5,0.8862,0.0,0.9645,0.9237,0.9244,0.1165,irbl2
ibn-sina,0.0022,0.25,1.0,5,0.8862,0.0,0.9675,0.9273,0.9307,0.1156,kpdr
ibn-sina,0.0022,0.25,1.0,5,0.8862,0.0,0.9664,0.9281,0.9285,0.1169,pdr
ibn-sina,0.0022,0.25,0.5,10,0.872,0.54,0.4697,-0.0249,-0.0226,2.435,irbl2
ibn-sina,0.0022,0.25,0.5,10,0.872,0.54,0.5324,0.1102,0.0998,1.915,kpdr
ibn-sina,0.0022,0.25,0.5,10,0.872,0.54,0.465,-0.0271,-0.0244,2.7279,pdr
ibn-sina,0.0022,0.25,0.6,10,0.872,0.44,0.5673,0.125,0.1197,2.0693,irbl2
ibn-sina,0.0022,0.25,0.6,10,0.872,0.44,0.6587,0.3368,0.3171,1.3818,kpdr
ibn-sina,0.0022,0.25,0.6,10,0.872,0.44,0.5747,0.1469,0.1398,2.2183,pdr
ibn-sina,0.0022,0.25,0.7,10,0.872,0.29,0.7113,0.3653,0.3731,1.4362,irbl2
ibn-sina,0.0022,0.25,0.7,10,0.872,0.29,0.765,0.5037,0.5021,1.109,kpdr
ibn-sina,0.0022,0.25,0.7,10,0.872,0.29,0.71,0.3639,0.3712,1.5825,pdr
ibn-sina,0.0022,0.25,0.8,10,0.872,0.23,0.7671,0.5136,0.5092,1.1418,irbl2
ibn-sina,0.0022,0.25,0.8,10,0.872,0.23,0.8084,0.6118,0.6004,0.7369,kpdr
ibn-sina,0.0022,0.25,0.8,10,0.872,0.23,0.7668,0.5131,0.5086,1.2326,pdr
ibn-sina,0.0022,0.25,0.9,10,0.872,0.09,0.8771,0.6901,0.7254,0.6843,irbl2
ibn-sina,0.0022,0.25,0.9,10,0.872,0.09,0.9156,0.7947,0.8157,0.3099,kpdr
ibn-sina,0.0022,0.25,0.9,10,0.872,0.09,0.8802,0.6977,0.7326,0.7058,pdr
ibn-sina,0.0022,0.25,1.0,10,0.872,0.0,0.9675,0.9298,0.9309,0.1142,irbl2
ibn-sina,0.0022,0.25,1.0,10,0.872,0.0,0.9667,0.9247,0.9289,0.121,kpdr
ibn-sina,0.0022,0.25,1.0,10,0.872,0.0,0.9704,0.9359,0.937,0.112,pdr
ibn-sina,0.0022,0.25,0.5,20,0.8649,0.55,0.4708,-0.0245,-0.0222,2.4099,irbl2
ibn-sina,0.0022,0.25,0.5,20,0.8649,0.55,0.5472,0.1359,0.1237,1.7237,kpdr
ibn-sina,0.0022,0.25,0.5,20,0.8649,0.55,0.4629,-0.0315,-0.0284,2.7192,pdr
ibn-sina,0.0022,0.25,0.6,20,0.8649,0.44,0.5786,0.1514,0.1446,1.9682,irbl2
ibn-sina,0.0022,0.25,0.6,20,0.8649,0.44,0.66,0.3319,0.3147,1.3971,kpdr
ibn-sina,0.0022,0.25,0.6,20,0.8649,0.44,0.5752,0.1447,0.1381,2.1822,pdr
ibn-sina,0.0022,0.25,0.7,20,0.8649,0.29,0.709,0.3605,0.3682,1.414,irbl2
ibn-sina,0.0022,0.25,0.7,20,0.8649,0.29,0.7705,0.511,0.5116,1.072,kpdr
ibn-sina,0.0022,0.25,0.7,20,0.8649,0.29,0.7101,0.3601,0.3689,1.5516,pdr
ibn-sina,0.0022,0.25,0.8,20,0.8649,0.23,0.7668,0.5122,0.5082,1.1623,irbl2
ibn-sina,0.0022,0.25,0.8,20,0.8649,0.23,0.8277,0.6406,0.6363,0.7274,kpdr
ibn-sina,0.0022,0.25,0.8,20,0.8649,0.23,0.7676,0.5134,0.5096,1.2266,pdr
ibn-sina,0.0022,0.25,0.9,20,0.8649,0.1,0.8733,0.6827,0.717,0.6929,irbl2
ibn-sina,0.0022,0.25,0.9,20,0.8649,0.1,0.9054,0.7661,0.7921,0.3668,kpdr
ibn-sina,0.0022,0.25,0.9,20,0.8649,0.1,0.8776,0.6905,0.7263,0.7268,pdr
ibn-sina,0.0022,0.25,1.0,20,0.8649,0.0,0.9641,0.922,0.9236,0.1248,irbl2
ibn-sina,0.0022,0.25,1.0,20,0.8649,0.0,0.9636,0.9181,0.9224,0.1303,kpdr
ibn-sina,0.0022,0.25,1.0,20,0.8649,0.0,0.9694,0.9334,0.9349,0.1195,pdr
ibn-sina,0.0022,0.25,0.5,50,0.8606,0.55,0.4665,-0.0359,-0.0327,2.4232,irbl2
ibn-sina,0.0022,0.25,0.5,50,0.8606,0.55,0.5516,0.1618,0.1451,1.8814,kpdr
ibn-sina,0.0022,0.25,0.5,50,0.8606,0.55,0.4615,-0.038,-0.0343,2.7031,pdr
ibn-sina,0.0022,0.25,0.6,50,0.8606,0.44,0.5803,0.1516,0.1453,2.0298,irbl2
ibn-sina,0.0022,0.25,0.6,50,0.8606,0.44,0.6611,0.3327,0.316,1.3951,kpdr
ibn-sina,0.0022,0.25,0.6,50,0.8606,0.44,0.576,0.1451,0.1387,2.1827,pdr
ibn-sina,0.0022,0.25,0.7,50,0.8606,0.29,0.7093,0.3583,0.3671,1.4212,irbl2
ibn-sina,0.0022,0.25,0.7,50,0.8606,0.29,0.7584,0.4748,0.4804,1.0618,kpdr
ibn-sina,0.0022,0.25,0.7,50,0.8606,0.29,0.7095,0.3596,0.368,1.5262,pdr
ibn-sina,0.0022,0.25,0.8,50,0.8606,0.23,0.7693,0.5164,0.513,1.1157,irbl2
ibn-sina,0.0022,0.25,0.8,50,0.8606,0.23,0.8063,0.6065,0.5957,0.7586,kpdr
ibn-sina,0.0022,0.25,0.8,50,0.8606,0.23,0.7681,0.5125,0.5097,1.194,pdr
ibn-sina,0.0022,0.25,0.9,50,0.8606,0.1,0.8724,0.6798,0.7149,0.6921,irbl2
ibn-sina,0.0022,0.25,0.9,50,0.8606,0.1,0.9064,0.7704,0.7947,0.3533,kpdr
ibn-sina,0.0022,0.25,0.9,50,0.8606,0.1,0.8774,0.69,0.7259,0.709,pdr
ibn-sina,0.0022,0.25,1.0,50,0.8606,0.0,0.959,0.9082,0.9124,0.1308,irbl2
ibn-sina,0.0022,0.25,1.0,50,0.8606,0.0,0.9662,0.924,0.9279,0.1252,kpdr
ibn-sina,0.0022,0.25,1.0,50,0.8606,0.0,0.9617,0.9141,0.9183,0.1303,pdr
ibn-sina,0.0022,0.25,0.5,100,0.8593,0.55,0.4669,-0.0357,-0.0325,2.42,irbl2
ibn-sina,0.0022,0.25,0.5,100,0.8593,0.55,0.5501,0.141,0.1285,1.7762,kpdr
ibn-sina,0.0022,0.25,0.5,100,0.8593,0.55,0.4612,-0.0398,-0.036,2.6839,pdr
ibn-sina,0.0022,0.25,0.6,100,0.8593,0.44,0.5686,0.1251,0.12,2.0139,irbl2
ibn-sina,0.0022,0.25,0.6,100,0.8593,0.44,0.6513,0.3163,0.2991,1.4956,kpdr
ibn-sina,0.0022,0.25,0.6,100,0.8593,0.44,0.5754,0.1438,0.1374,2.2035,pdr
ibn-sina,0.0022,0.25,0.7,100,0.8593,0.29,0.7101,0.3623,0.3703,1.459,irbl2
ibn-sina,0.0022,0.25,0.7,100,0.8593,0.29,0.7671,0.5034,0.5042,1.0204,kpdr
ibn-sina,0.0022,0.25,0.7,100,0.8593,0.29,0.7089,0.3579,0.3664,1.5952,pdr
ibn-sina,0.0022,0.25,0.8,100,0.8593,0.23,0.7658,0.5088,0.5055,1.1683,irbl2
ibn-sina,0.0022,0.25,0.8,100,0.8593,0.23,0.8079,0.6092,0.5988,0.6893,kpdr
ibn-sina,0.0022,0.25,0.8,100,0.8593,0.23,0.7655,0.5077,0.5046,1.2586,pdr
ibn-sina,0.0022,0.25,0.9,100,0.8593,0.1,0.8752,0.6852,0.7209,0.6825,irbl2
ibn-sina,0.0022,0.25,0.9,100,0.8593,0.1,0.8983,0.7509,0.7765,0.3482,kpdr
ibn-sina,0.0022,0.25,0.9,100,0.8593,0.1,0.8795,0.6956,0.7309,0.7076,pdr
ibn-sina,0.0022,0.25,1.0,100,0.8593,0.0,0.9622,0.9146,0.9192,0.1265,irbl2
ibn-sina,0.0022,0.25,1.0,100,0.8593,0.0,0.9643,0.9171,0.9236,0.1291,kpdr
ibn-sina,0.0022,0.25,1.0,100,0.8593,0.0,0.9656,0.9228,0.9265,0.1248,pdr
ibn-sina,0.0033,0.5,0.5,1,1.0,0.5,0.4629,-0.0398,-0.0361,2.1003,irbl2
ibn-sina,0.0033,0.5,0.5,1,1.0,0.5,0.6157,0.2523,0.236,1.2299,kpdr
ibn-sina,0.0033,0.5,0.5,1,1.0,0.5,0.4616,-0.0291,-0.0261,2.5018,pdr
ibn-sina,0.0033,0.5,0.6,1,1.0,0.39,0.5773,0.1499,0.1429,1.7589,irbl2
ibn-sina,0.0033,0.5,0.6,1,1.0,0.39,0.6777,0.3484,0.3371,0.9789,kpdr
ibn-sina,0.0033,0.5,0.6,1,1.0,0.39,0.5786,0.1564,0.1487,2.0452,pdr
ibn-sina,0.0033,0.5,0.7,1,1.0,0.25,0.7093,0.3627,0.3699,1.329,irbl2
ibn-sina,0.0033,0.5,0.7,1,1.0,0.25,0.78,0.5207,0.5268,0.7641,kpdr
ibn-sina,0.0033,0.5,0.7,1,1.0,0.25,0.7156,0.3764,0.3838,1.4557,pdr
ibn-sina,0.0033,0.5,0.8,1,1.0,0.2,0.7689,0.5206,0.5145,1.0858,irbl2
ibn-sina,0.0033,0.5,0.8,1,1.0,0.2,0.8306,0.6439,0.6414,0.5755,kpdr
ibn-sina,0.0033,0.5,0.8,1,1.0,0.2,0.7698,0.5226,0.5165,1.2148,pdr
ibn-sina,0.0033,0.5,0.9,1,1.0,0.08,0.8778,0.6956,0.728,0.6409,irbl2
ibn-sina,0.0033,0.5,0.9,1,1.0,0.08,0.9011,0.7456,0.78,0.4154,kpdr
ibn-sina,0.0033,0.5,0.9,1,1.0,0.08,0.8815,0.7022,0.7359,0.6729,pdr
ibn-sina,0.0033,0.5,1.0,1,1.0,0.0,0.967,0.9303,0.9299,0.1103,irbl2
ibn-sina,0.0033,0.5,1.0,1,1.0,0.0,0.9561,0.8903,0.9051,0.1579,kpdr
ibn-sina,0.0033,0.5,1.0,1,1.0,0.0,0.9701,0.9374,0.9365,0.1017,pdr
ibn-sina,0.0033,0.5,0.5,2,0.929,0.52,0.4632,-0.0384,-0.0349,2.1221,irbl2
ibn-sina,0.0033,0.5,0.5,2,0.929,0.52,0.6099,0.2396,0.2242,1.2204,kpdr
ibn-sina,0.0033,0.5,0.5,2,0.929,0.52,0.4647,-0.0261,-0.0235,2.5155,pdr
ibn-sina,0.0033,0.5,0.6,2,0.929,0.41,0.5768,0.1466,0.1401,1.8235,irbl2
ibn-sina,0.0033,0.5,0.6,2,0.929,0.41,0.6855,0.3699,0.3563,1.0473,kpdr
ibn-sina,0.0033,0.5,0.6,2,0.929,0.41,0.5803,0.1576,0.1502,2.0339,pdr
ibn-sina,0.0033,0.5,0.7,2,0.929,0.27,0.7085,0.3607,0.368,1.3317,irbl2
ibn-sina,0.0033,0.5,0.7,2,0.929,0.27,0.7679,0.4956,0.5011,0.858,kpdr
ibn-sina,0.0033,0.5,0.7,2,0.929,0.27,0.7121,0.3686,0.3759,1.4806,pdr
ibn-sina,0.0033,0.5,0.8,2,0.929,0.21,0.7664,0.5149,0.5091,1.0929,irbl2
ibn-sina,0.0033,0.5,0.8,2,0.929,0.21,0.8346,0.648,0.6484,0.5648,kpdr
ibn-sina,0.0033,0.5,0.8,2,0.929,0.21,0.7706,0.5231,0.5176,1.2098,pdr
ibn-sina,0.0033,0.5,0.9,2,0.929,0.09,0.8782,0.6949,0.7286,0.628,irbl2
ibn-sina,0.0033,0.5,0.9,2,0.929,0.09,0.9017,0.7486,0.7818,0.3803,kpdr
ibn-sina,0.0033,0.5,0.9,2,0.929,0.09,0.8802,0.6977,0.7326,0.6606,pdr
ibn-sina,0.0033,0.5,1.0,2,0.929,0.0,0.9699,0.9343,0.936,0.1002,irbl2
ibn-sina,0.0033,0.5,1.0,2,0.929,0.0,0.959,0.8979,0.9115,0.1522,kpdr
ibn-sina,0.0033,0.5,1.0,2,0.929,0.0,0.9712,0.9381,0.9388,0.1024,pdr
ibn-sina,0.0033,0.5,0.5,5,0.8862,0.54,0.4682,-0.0281,-0.0255,2.1782,irbl2
ibn-sina,0.0033,0.5,0.5,5,0.8862,0.54,0.6138,0.2535,0.2359,1.2119,kpdr
ibn-sina,0.0033,0.5,0.5,5,0.8862,0.54,0.466,-0.0231,-0.0208,2.5333,pdr
ibn-sina,0.0033,0.5,0.6,5,0.8862,0.43,0.5829,0.1599,0.1528,1.8415,irbl2
ibn-sina,0.0033,0.5,0.6,5,0.8862,0.43,0.6725,0.3388,0.3274,1.0343,kpdr
ibn-sina,0.0033,0.5,0.6,5,0.8862,0.43,0.5818,0.1601,0.1526,2.0857,pdr
ibn-sina,0.0033,0.5,0.7,5,0.8862,0.28,0.7127,0.3671,0.3755,1.3431,irbl2
ibn-sina,0.0033,0.5,0.7,5,0.8862,0.28,0.7695,0.4949,0.5025,0.7256,kpdr
ibn-sina,0.0033,0.5,0.7,5,0.8862,0.28,0.715,0.3726,0.3808,1.4801,pdr
ibn-sina,0.0033,0.5,0.8,5,0.8862,0.22,0.7673,0.5152,0.5101,1.1286,irbl2
ibn-sina,0.0033,0.5,0.8,5,0.8862,0.22,0.8343,0.6488,0.6482,0.4901,kpdr
ibn-sina,0.0033,0.5,0.8,5,0.8862,0.22,0.7718,0.5234,0.519,1.227,pdr
ibn-sina,0.0033,0.5,0.9,5,0.8862,0.09,0.8802,0.698,0.7326,0.6352,irbl2
ibn-sina,0.0033,0.5,0.9,5,0.8862,0.09,0.9011,0.7468,0.7803,0.3695,kpdr
ibn-sina,0.0033,0.5,0.9,5,0.8862,0.09,0.8819,0.7012,0.7364,0.6819,pdr
ibn-sina,0.0033,0.5,1.0,5,0.8862,0.0,0.9704,0.9368,0.9371,0.102,irbl2
ibn-sina,0.0033,0.5,1.0,5,0.8862,0.0,0.9633,0.9109,0.9212,0.1536,kpdr
ibn-sina,0.0033,0.5,1.0,5,0.8862,0.0,0.971,0.9378,0.9384,0.1048,pdr
ibn-sina,0.0033,0.5,0.5,10,0.872,0.54,0.4727,-0.017,-0.0154,2.1795,irbl2
ibn-sina,0.0033,0.5,0.5,10,0.872,0.54,0.6008,0.2232,0.2083,1.3424,kpdr
ibn-sina,0.0033,0.5,0.5,10,0.872,0.54,0.4702,-0.0182,-0.0164,2.5529,pdr
ibn-sina,0.0033,0.5,0.6,10,0.872,0.44,0.5861,0.1654,0.1583,1.8371,irbl2
ibn-sina,0.0033,0.5,0.6,10,0.872,0.44,0.6851,0.3691,0.3554,1.0858,kpdr
ibn-sina,0.0033,0.5,0.6,10,0.872,0.44,0.5816,0.1592,0.1518,2.0711,pdr
ibn-sina,0.0033,0.5,0.7,10,0.872,0.29,0.7129,0.368,0.3762,1.3195,irbl2
ibn-sina,0.0033,0.5,0.7,10,0.872,0.29,0.7751,0.5092,0.5158,0.7741,kpdr
ibn-sina,0.0033,0.5,0.7,10,0.872,0.29,0.7161,0.3735,0.3823,1.4514,pdr
ibn-sina,0.0033,0.5,0.8,10,0.872,0.23,0.771,0.522,0.5174,1.1091,irbl2
ibn-sina,0.0033,0.5,0.8,10,0.872,0.23,0.8248,0.6253,0.6268,0.5132,kpdr
ibn-sina,0.0033,0.5,0.8,10,0.872,0.23,0.7722,0.5232,0.5194,1.2234,pdr
ibn-sina,0.0033,0.5,0.9,10,0.872,0.09,0.88,0.6982,0.7325,0.6214,irbl2
ibn-sina,0.0033,0.5,0.9,10,0.872,0.09,0.9049,0.758,0.7895,0.3783,kpdr
ibn-sina,0.0033,0.5,0.9,10,0.872,0.09,0.8815,0.6997,0.7352,0.677,pdr
ibn-sina,0.0033,0.5,1.0,10,0.872,0.0,0.969,0.9331,0.934,0.1061,irbl2
ibn-sina,0.0033,0.5,1.0,10,0.872,0.0,0.9651,0.9139,0.9249,0.1458,kpdr
ibn-sina,0.0033,0.5,1.0,10,0.872,0.0,0.971,0.9368,0.9384,0.1043,pdr
ibn-sina,0.0033,0.5,0.5,20,0.8648,0.55,0.4726,-0.0189,-0.0172,2.1652,irbl2
ibn-sina,0.0033,0.5,0.5,20,0.8648,0.55,0.5932,0.2054,0.192,1.3697,kpdr
ibn-sina,0.0033,0.5,0.5,20,0.8648,0.55,0.466,-0.0257,-0.0232,2.5388,pdr
ibn-sina,0.0033,0.5,0.6,20,0.8648,0.44,0.5845,0.1597,0.1531,1.8184,irbl2
ibn-sina,0.0033,0.5,0.6,20,0.8648,0.44,0.6873,0.3691,0.357,1.0386,kpdr
ibn-sina,0.0033,0.5,0.6,20,0.8648,0.44,0.5853,0.1643,0.1571,2.0926,pdr
ibn-sina,0.0033,0.5,0.7,20,0.8648,0.29,0.719,0.3792,0.3883,1.3178,irbl2
ibn-sina,0.0033,0.5,0.7,20,0.8648,0.29,0.7862,0.5229,0.5351,0.6195,kpdr
ibn-sina,0.0033,0.5,0.7,20,0.8648,0.29,0.7164,0.3739,0.3828,1.4622,pdr
ibn-sina,0.0033,0.5,0.8,20,0.8648,0.23,0.7703,0.5174,0.5145,1.1008,irbl2
ibn-sina,0.0033,0.5,0.8,20,0.8648,0.23,0.8494,0.6694,0.6765,0.4749,kpdr
ibn-sina,0.0033,0.5,0.8,20,0.8648,0.23,0.773,0.524,0.5207,1.1732,pdr
ibn-sina,0.0033,0.5,0.9,20,0.8648,0.1,0.8794,0.6962,0.7308,0.6482,irbl2
ibn-sina,0.0033,0.5,0.9,20,0.8648,0.1,0.9064,0.7603,0.7926,0.3604,kpdr
ibn-sina,0.0033,0.5,0.9,20,0.8648,0.1,0.8832,0.7031,0.7391,0.6583,pdr
ibn-sina,0.0033,0.5,1.0,20,0.8648,0.0,0.9673,0.9274,0.9304,0.1136,irbl2
ibn-sina,0.0033,0.5,1.0,20,0.8648,0.0,0.9569,0.8929,0.9069,0.1648,kpdr
ibn-sina,0.0033,0.5,1.0,20,0.8648,0.0,0.971,0.9353,0.9383,0.1122,pdr
ibn-sina,0.0033,0.5,0.5,50,0.8606,0.55,0.4649,-0.0352,-0.0319,2.1465,irbl2
ibn-sina,0.0033,0.5,0.5,50,0.8606,0.55,0.5868,0.1922,0.1796,1.3812,kpdr
ibn-sina,0.0033,0.5,0.5,50,0.8606,0.55,0.4652,-0.0304,-0.0274,2.4898,pdr
ibn-sina,0.0033,0.5,0.6,50,0.8606,0.44,0.5773,0.1429,0.1372,1.8201,irbl2
ibn-sina,0.0033,0.5,0.6,50,0.8606,0.44,0.6794,0.3509,0.3399,1.0351,kpdr
ibn-sina,0.0033,0.5,0.6,50,0.8606,0.44,0.5797,0.1518,0.1452,2.044,pdr
ibn-sina,0.0033,0.5,0.7,50,0.8606,0.29,0.7135,0.3666,0.3758,1.3327,irbl2
ibn-sina,0.0033,0.5,0.7,50,0.8606,0.29,0.7779,0.5113,0.5199,0.6667,kpdr
ibn-sina,0.0033,0.5,0.7,50,0.8606,0.29,0.7135,0.3661,0.3755,1.4564,pdr
ibn-sina,0.0033,0.5,0.8,50,0.8606,0.23,0.7693,0.514,0.5118,1.0653,irbl2
ibn-sina,0.0033,0.5,0.8,50,0.8606,0.23,0.8332,0.6397,0.6434,0.4887,kpdr
ibn-sina,0.0033,0.5,0.8,50,0.8606,0.23,0.771,0.5173,0.5152,1.1475,pdr
ibn-sina,0.0033,0.5,0.9,50,0.8606,0.1,0.8771,0.6883,0.7249,0.6327,irbl2
ibn-sina,0.0033,0.5,0.9,50,0.8606,0.1,0.8993,0.7428,0.7763,0.3767,kpdr
ibn-sina,0.0033,0.5,0.9,50,0.8606,0.1,0.88,0.6949,0.7315,0.6471,pdr
ibn-sina,0.0033,0.5,1.0,50,0.8606,0.0,0.9698,0.9331,0.9356,0.1108,irbl2
ibn-sina,0.0033,0.5,1.0,50,0.8606,0.0,0.9583,0.8962,0.9101,0.1584,kpdr
ibn-sina,0.0033,0.5,1.0,50,0.8606,0.0,0.9715,0.9364,0.9393,0.107,pdr
ibn-sina,0.0033,0.5,0.5,100,0.8593,0.55,0.4694,-0.0286,-0.026,2.1656,irbl2
ibn-sina,0.0033,0.5,0.5,100,0.8593,0.55,0.5968,0.2061,0.1938,1.3979,kpdr
ibn-sina,0.0033,0.5,0.5,100,0.8593,0.55,0.4631,-0.0332,-0.03,2.5268,pdr
ibn-sina,0.0033,0.5,0.6,100,0.8593,0.44,0.5749,0.1358,0.1307,1.8453,irbl2
ibn-sina,0.0033,0.5,0.6,100,0.8593,0.44,0.6867,0.3712,0.3579,0.9727,kpdr
ibn-sina,0.0033,0.5,0.6,100,0.8593,0.44,0.5829,0.1578,0.1511,2.0958,pdr
ibn-sina,0.0033,0.5,0.7,100,0.8593,0.29,0.7129,0.365,0.3743,1.3345,irbl2
ibn-sina,0.0033,0.5,0.7,100,0.8593,0.29,0.7829,0.517,0.5283,0.6575,kpdr
ibn-sina,0.0033,0.5,0.7,100,0.8593,0.29,0.7134,0.367,0.3759,1.5033,pdr
ibn-sina,0.0033,0.5,0.8,100,0.8593,0.23,0.7698,0.5163,0.5135,1.1027,irbl2
ibn-sina,0.0033,0.5,0.8,100,0.8593,0.23,0.8342,0.6419,0.6455,0.499,kpdr
ibn-sina,0.0033,0.5,0.8,100,0.8593,0.23,0.7682,0.5119,0.5096,1.2134,pdr
ibn-sina,0.0033,0.5,0.9,100,0.8593,0.1,0.8774,0.6896,0.7258,0.646,irbl2
ibn-sina,0.0033,0.5,0.9,100,0.8593,0.1,0.9017,0.747,0.7815,0.3812,kpdr
ibn-sina,0.0033,0.5,0.9,100,0.8593,0.1,0.8787,0.6915,0.7284,0.6754,pdr
ibn-sina,0.0033,0.5,1.0,100,0.8593,0.0,0.9683,0.9301,0.9325,0.1145,irbl2
ibn-sina,0.0033,0.5,1.0,100,0.8593,0.0,0.9542,0.8842,0.9007,0.1732,kpdr
ibn-sina,0.0033,0.5,1.0,100,0.8593,0.0,0.9714,0.9363,0.939,0.1092,pdr
ibn-sina,0.0045,0.75,0.5,1,1.0,0.5,0.6555,0.2667,0.2669,0.9666,irbl2
ibn-sina,0.0045,0.75,0.5,1,1.0,0.5,0.6645,0.337,0.3209,0.9418,kpdr
ibn-sina,0.0045,0.75,0.5,1,1.0,0.5,0.4716,-0.014,-0.0126,2.431,pdr
ibn-sina,0.0045,0.75,0.6,1,1.0,0.39,0.692,0.3291,0.3345,0.8416,irbl2
ibn-sina,0.0045,0.75,0.6,1,1.0,0.39,0.7221,0.4321,0.4225,0.8587,kpdr
ibn-sina,0.0045,0.75,0.6,1,1.0,0.39,0.5839,0.1645,0.1568,1.9821,pdr
ibn-sina,0.0045,0.75,0.7,1,1.0,0.25,0.7843,0.4793,0.5111,0.562,irbl2
ibn-sina,0.0045,0.75,0.7,1,1.0,0.25,0.806,0.5729,0.5815,0.5343,kpdr
ibn-sina,0.0045,0.75,0.7,1,1.0,0.25,0.7175,0.3797,0.3874,1.4037,pdr
ibn-sina,0.0045,0.75,0.8,1,1.0,0.2,0.8385,0.6248,0.6454,0.5115,irbl2
ibn-sina,0.0045,0.75,0.8,1,1.0,0.2,0.8866,0.7453,0.7556,0.3881,kpdr
ibn-sina,0.0045,0.75,0.8,1,1.0,0.2,0.7724,0.5273,0.5215,1.142,pdr
ibn-sina,0.0045,0.75,0.9,1,1.0,0.08,0.8691,0.6757,0.7083,0.4346,irbl2
